i;T_Z;k_f;safety_radius;distance_12;distance_13;distance_14;distance_23;distance_24;distance_34;px_1;py_1;pz_1;vx_1;vy_1;vz_1;px_2;py_2;pz_2;vx_2;vy_2;vz_2;px_3;py_3;pz_3;vx_3;vy_3;vz_3;px_4;py_4;pz_4;vx_4;vy_4;vz_4
335;0.3;0.5;0.4;0.893903279549673;1.28688267065444;0.952241752589845;0.996541484909612;1.38150463001415;0.932420889282177;-0.198357105255127;-0.915081679821014;0.299919873476028;-0.00630305241793394;-0.00449995743110776;-0.00050275051034987;-0.283341497182846;-0.0252273511141539;0.299879401922226;0.00622750679031014;0.0135402046144009;-0.000646334257908165;0.713024735450745;-0.00653880881145597;0.299898117780685;0.00470915297046304;0.00894173607230186;-0.00062913418514654;0.753606975078583;-0.938076138496399;0.299905389547348;-0.00236583896912634;-0.000337184756062925;-0.000624597421847284
336;0.3;0.5;0.4;0.894097128433707;1.28750069029063;0.952791333705722;0.996723531939067;1.3814999610371;0.932291192166258;-0.199258103966713;-0.91489189863205;0.299920707941055;-0.00631035957485437;-0.00438615120947361;-4.56512680102605E-05;-0.284033685922623;-0.0248229261487722;0.299873381853104;0.00626025535166264;0.0136247426271439;-0.000110989072709344;0.712509453296661;-0.00586057407781482;0.299898713827133;0.00463407672941685;0.00898224581032991;2.44174043473322E-05;0.753270626068115;-0.937260270118713;0.299902260303497;-0.00237681972794235;-0.000285295769572258;1.26921313494677E-05
337;0.3;0.5;0.4;0.894288395020122;1.28811627776931;0.953339586809321;0.996907110512671;1.38149267361979;0.932156805356741;-0.200158134102821;-0.914688050746918;0.299906760454178;-0.00630375882610679;-0.00435303896665573;-0.000203001880436204;-0.28472825884819;-0.0244074054062366;0.299861431121826;0.006284449249506;0.0136907137930393;-0.000279117870377377;0.711993217468262;-0.00516979536041617;0.299884974956512;0.00464261649176478;0.00904382765293121;-0.000287474627839401;0.75293356180191;-0.936427116394043;0.299889326095581;-0.00240310677327216;-0.000246189098106697;-0.000273498211754486
338;0.3;0.5;0.4;0.89448187368921;1.28873745320657;0.953881933102154;0.997099040331589;1.38148453304058;0.932024875238138;-0.201054871082306;-0.914476871490479;0.299842000007629;-0.00628625275567174;-0.0043724300339818;-0.000264586298726499;-0.285425662994385;-0.0239829681813717;0.299800544977188;0.00628740713000298;0.0137265343219042;-0.000290125259198248;0.711482346057892;-0.00446585472673178;0.299817025661469;0.00470279343426228;0.00908287055790424;-0.000240077919443138;0.752593517303467;-0.935583591461182;0.29982328414917;-0.00243435008451343;-0.000297256163321435;-0.000243691960349679
339;0.3;0.5;0.4;0.894677218196087;1.28936322538944;0.954418828666329;0.997303119255344;1.38148132552978;0.93189874004332;-0.201947256922722;-0.91426020860672;0.299743562936783;-0.00625703623518348;-0.00437562726438046;-0.000700171280186623;-0.286127060651779;-0.0235520154237747;0.299710720777512;0.00625897804275155;0.0137299671769142;-0.000784894160460681;0.710979521274567;-0.0037536327727139;0.299716055393219;0.00473193312063813;0.00906598940491676;-0.000800411449745297;0.752251863479614;-0.934737980365753;0.299726337194443;-0.00244692293927073;-0.000349148467648774;-0.000769069418311119
340;0.3;0.5;0.4;0.894868241804496;1.28998034914955;0.954952563614256;0.997511967146274;1.38148155559908;0.931768723253865;-0.20283767580986;-0.914029121398926;0.299643129110336;-0.00626222603023052;-0.00429786927998066;-0.000443975761299953;-0.286834597587585;-0.02311179228127;0.299606472253799;0.00620531337335706;0.0137691916897893;-0.000545418472029269;0.710475325584412;-0.00303589273244143;0.299615949392319;0.00466755777597427;0.0090313758701086;-0.000471582461614162;0.751908481121063;-0.93388295173645;0.29962882399559;-0.00247564516030252;-0.000322092906571925;-0.00043003453174606
341;0.3;0.5;0.4;0.895054319302045;1.29058506297167;0.955485392603984;0.997721039541175;1.38148352281922;0.931629705942805;-0.203728720545769;-0.913779199123383;0.299607545137405;-0.00627515325322747;-0.00421262532472611;-5.28396913068718E-06;-0.28754785656929;-0.0226582270115614;0.299564599990845;0.00616460759192705;0.0138292228803039;-0.00011121183342766;0.709965705871582;-0.00231208512559533;0.299584299325943;0.00462972046807408;0.00902458000928164;1.95085704035591E-06;0.75156307220459;-0.933012664318085;0.299598067998886;-0.00249408651143312;-0.000260788277955726;-1.15693819680018E-05
342;0.3;0.5;0.4;0.895205659448816;1.29111869846811;0.955960685645241;0.997935401134692;1.38148737131651;0.931486381962825;-0.204559698700905;-0.913472652435303;0.29958713054657;-0.00623339600861073;-0.00418116291984916;-0.000254540675086901;-0.288262069225311;-0.0221886988729238;0.299542963504791;0.0061595244333148;0.0139080174267292;-0.000292230339255184;0.709460437297821;-0.00157644972205162;0.299565345048904;0.00470122788101435;0.00906176213175058;-0.000197032277355902;0.751218974590302;-0.932126343250275;0.299577057361603;-0.0024809546303004;-0.000239443717873655;-0.000221904992940836
343;0.3;0.5;0.4;0.895397663431237;1.29172627160522;0.956488393315334;0.998158682581484;1.38149864047326;0.931350750012396;-0.205438211560249;-0.91319739818573;0.299605786800385;-0.00616009533405304;-0.00417683320119977;-6.76082854624838E-05;-0.288971185684204;-0.0217047072947025;0.299564003944397;0.00620588753372431;0.0139563297852874;-0.000142619202961214;0.708969175815582;-0.000829111435450614;0.299588978290558;0.00482088187709451;0.00909629464149475;-7.12618784746155E-05;0.750880062580109;-0.931236386299133;0.299598276615143;-0.00245020934380591;-0.000327703775838017;-7.32389889890328E-05
344;0.3;0.5;0.4;0.895593958103663;1.29233951281186;0.957013387980015;0.99838639301786;1.38151652165015;0.93122763009766;-0.206307649612427;-0.912914931774139;0.299652338027954;-0.00608380045741797;-0.00411441782489419;0.000526677584275603;-0.289671033620834;-0.0212092157453299;0.299613982439041;0.00626415014266968;0.0139926690608263;0.000533105805516243;0.708491563796997;-7.11250249878503E-05;0.299643516540527;0.00488417875021696;0.00911813043057919;0.000632290844805539;0.750546932220459;-0.930348634719849;0.299652487039566;-0.00242082448676229;-0.000394305010559037;0.000666090112645179
345;0.3;0.5;0.4;0.895778862470772;1.29293956324687;0.95753766761632;0.998607023339277;1.38153443244947;0.931106016815271;-0.20717079937458;-0.912607550621033;0.29975500702858;-0.00605481117963791;-0.0038950233720243;0.000455546629382297;-0.290361076593399;-0.0206999611109495;0.299720048904419;0.00631409045308828;0.014058792963624;0.00038077135104686;0.708016693592072;0.000696652219630778;0.29974502325058;0.00483611738309264;0.0091318441554904;0.000409460539231077;0.750218689441681;-0.929452478885651;0.29976013302803;-0.00240936619229615;-0.000347677123500034;0.000461892515886575
346;0.3;0.5;0.4;0.895952183637702;1.29352118540986;0.958060723600608;0.998815215885322;1.38154705338959;0.930976578203492;-0.208029091358185;-0.912272572517395;0.299816936254501;-0.00602694367989898;-0.00371902622282505;0.000376534735551104;-0.291042327880859;-0.0201744176447391;0.299782454967499;0.00637895753607154;0.0141319166868925;0.000322695326758549;0.70753824710846;0.00147438689600676;0.299808770418167;0.00480569805949926;0.00915306992828846;0.000425019388785586;0.749893546104431;-0.928538203239441;0.299823135137558;-0.00241546449251473;-0.000244746770476922;0.000399807642679662
347;0.3;0.5;0.4;0.896130908743505;1.29410062915054;0.958576378403643;0.999018123437432;1.38155102299934;0.930839129728187;-0.2088772803545;-0.911925852298737;0.29981130361557;-0.00596864381805062;-0.00368335121311247;-0.000223881361307576;-0.291713356971741;-0.0196317359805107;0.299775928258896;0.00644790241494775;0.0141918594017625;-0.000411915476433933;0.707064747810364;0.00226594344712794;0.299796044826508;0.00486033456400037;0.00919319689273834;-0.000422811543103308;0.749570906162262;-0.927602171897888;0.299805730581284;-0.00241761677898467;-0.000181837531272322;-0.000449500541435555
348;0.3;0.5;0.4;0.896326020012616;1.29468943082656;0.95908176414577;0.999221861370807;1.38155323269189;0.930706248461734;-0.209711939096451;-0.911579847335815;0.299771875143051;-0.00588473118841648;-0.0037520641926676;-0.000411013577831909;-0.292373090982437;-0.0190735626965761;0.299736738204956;0.0065180417150259;0.0142417550086975;-0.000507505086716265;0.706603348255158;0.00307146133854985;0.29975289106369;0.00494380109012127;0.00922682043164969;-0.000473817111924291;0.749251306056976;-0.926657140254974;0.29975813627243;-0.00243769446387887;-0.000243984759435989;-0.000463621196104214
349;0.3;0.5;0.4;0.896537416881146;1.29528572314883;0.95957555057668;0.999426491028938;1.38155830545876;0.930583941918594;-0.210533037781715;-0.911234498023987;0.299729108810425;-0.00579930283129215;-0.00376834627240896;-0.000542521185707301;-0.293022811412811;-0.0185000598430634;0.299694180488586;0.00656187767162919;0.0143122039735317;-0.000683152407873422;0.706152856349945;0.0038895788602531;0.299706280231476;0.00497062737122178;0.0092671001330018;-0.000701742828823626;0.7489333152771;-0.925710499286652;0.299713760614395;-0.00244978326372802;-0.000266866671154276;-0.000637049088254571
350;0.3;0.5;0.4;0.896756887285584;1.2958856001782;0.960074289097843;0.999625059396421;1.38156489004259;0.930461953590891;-0.211356282234192;-0.910878956317902;0.299717545509338;-0.00576332863420248;-0.00371820642612874;-1.86835932254326E-05;-0.293665498495102;-0.0179074518382549;0.299678951501846;0.00657976930961013;0.0144194848835468;-0.000153376604430377;0.705703437328339;0.00471973279491067;0.299695700407028;0.00490634283050895;0.0092997569590807;-6.8171473685652E-05;0.748617768287659;-0.924752056598663;0.299704253673553;-0.00245416560210288;-0.000194766747881658;-4.09242929890752E-05
351;0.3;0.5;0.4;0.896966366745062;1.29645610787317;0.960558943561139;0.999814902698572;1.38157118053474;0.930332812129984;-0.212165161967278;-0.910494029521942;0.299738556146622;-0.00577119877561927;-0.00360301905311644;-0.000287348753772676;-0.29430565237999;-0.0172966253012419;0.299694567918777;0.00659557431936264;0.0144865363836288;-0.000363364815711975;0.70524799823761;0.00555811589583755;0.299712866544724;0.00486712530255318;0.00929735880345106;-0.000198089896002784;0.748301923274994;-0.923777937889099;0.299721330404282;-0.00246090511791408;-0.000136216840473935;-0.000207001561648212
352;0.3;0.5;0.4;0.897182053736152;1.29702999740228;0.961045244994206;1.00000299874289;1.38157584476363;0.930199871262611;-0.212977647781372;-0.910105049610138;0.29981803894043;-0.005771828815341;-0.00357399950735271;0.000508229655679315;-0.294944077730179;-0.0166750624775887;0.299773842096329;0.00662243133410811;0.0145261818543077;0.000424822035711259;0.704792618751526;0.0064016617834568;0.299800306558609;0.00490157725289464;0.00930013135075569;0.000489860191009939;0.747983813285828;-0.922794938087463;0.299808502197266;-0.00247876276262104;-0.00014302293129731;0.000532359059434384
353;0.3;0.5;0.4;0.897402557006512;1.2976122968456;0.961531982934424;1.00019513433453;1.38158270855734;0.930072945703383;-0.213793143630028;-0.909713506698608;0.299895346164703;-0.00578924175351858;-0.00357431545853615;-0.000290469703031704;-0.295581519603729;-0.0160457771271467;0.299855083227158;0.006639305036515;0.0145431077107787;-0.00030213815625757;0.704342246055603;0.00725163938477635;0.29987907409668;0.00496905669569969;0.0093116220086813;-0.000388093903893605;0.747662723064423;-0.921811878681183;0.299889266490936;-0.00249680643901229;-0.000225785479415208;-0.000341302395099774
354;0.3;0.5;0.4;0.897628130899036;1.29820605508729;0.962021872522024;1.00039303247569;1.38159442519725;0.929955405026705;-0.214614182710648;-0.909321248531342;0.299886465072632;-0.0057926899753511;-0.00360072683542967;-0.000721143383998424;-0.296220481395721;-0.0154103618115187;0.299852937459946;0.00661485502496362;0.0145483370870352;-0.000794077408500016;0.703896045684814;0.00810881517827511;0.299872368574142;0.00496711488813162;0.0093130711466074;-0.000790759280789644;0.747338831424713;-0.920831322669983;0.299880594015121;-0.00252696848474443;-0.000273410783847794;-0.000745836121495813
355;0.3;0.5;0.4;0.897858606851822;1.29879384827624;0.962504570711756;1.00058836610718;1.38160738316455;0.929837114079587;-0.215429902076721;-0.908924043178558;0.299887418746948;-0.00578326731920242;-0.00363138690590858;-0.000812767655588686;-0.296862065792084;-0.0147658465430141;0.299854427576065;0.00660365540534258;0.0145691623911262;-0.000880994950421155;0.70344465970993;0.00897300988435745;0.299877941608429;0.00489093596115708;0.00928727723658085;-0.000713267247192562;0.747012734413147;-0.919842839241028;0.299885153770447;-0.00253855367191136;-0.000256046158028767;-0.000733025779481977
356;0.3;0.5;0.4;0.898113119769087;1.29940295282408;0.96300392422918;1.00077585597366;1.38161868435243;0.929712183840969;-0.216262266039848;-0.908542692661285;0.299992263317108;-0.0057539171539247;-0.00379076693207026;-5.65255322726443E-05;-0.297503262758255;-0.0141115458682179;0.299963355064392;0.00661129923537374;0.0145856747403741;-0.000114349044451956;0.702985882759094;0.00984223466366529;0.30000177025795;0.00483825569972396;0.00926509685814381;-3.7250454624882E-05;0.746686577796936;-0.918842315673828;0.300004899501801;-0.00254311924800277;-0.000217636086745188;-4.99081688758452E-05
357;0.3;0.5;0.4;0.898368702444695;1.30001279844958;0.963505552927193;1.00096171535123;1.38162782222678;0.92958340264241;-0.217095285654068;-0.908152759075165;0.300122827291489;-0.00576126668602228;-0.00386521406471729;-5.98378137510735E-05;-0.298142224550247;-0.0134473778307438;0.300095915794373;0.00664110202342272;0.0146052809432149;-0.000143812241731212;0.702527701854706;0.0107198311015964;0.300140649080276;0.00487763294950128;0.00927981827408075;-6.79346121614799E-05;0.746361672878265;-0.917829513549805;0.300142824649811;-0.00253551220521331;-0.000214930332731456;-7.40828400012106E-05
358;0.3;0.5;0.4;0.898599459010259;1.30060198431128;0.963997326998737;1.00115079899952;1.38163901803185;0.929461548661415;-0.2179154753685;-0.907725036144257;0.300234913825989;-0.00572019349783659;-0.00379509082995355;-0.0001913262240123;-0.298776000738144;-0.0127710914239287;0.300207436084747;0.00667649228125811;0.0146455504000187;-0.000265707320068032;0.702077865600586;0.0116104707121849;0.30024990439415;0.00495864870026708;0.00932744983583689;-0.000274729740340263;0.746039032936096;-0.916810870170593;0.300253957509994;-0.00253139180131257;-0.000267430761596188;-0.00025656318757683
359;0.3;0.5;0.4;0.898817355948044;1.30117766358922;0.964477058167794;1.00134326684187;1.38165448991543;0.929350194924072;-0.218719959259033;-0.907270014286041;0.300255864858627;-0.00564987724646926;-0.00366538180969656;-0.000745771627407521;-0.299405068159103;-0.0120814573019743;0.300233155488968;0.00670183077454567;0.0146823674440384;-0.000775019405409694;0.701636016368866;0.0125170210376382;0.300268918275833;0.00497636897489429;0.00939680822193623;-0.000812058278825134;0.745719492435455;-0.915787041187286;0.300275057554245;-0.00252554169856012;-0.000261848646914586;-0.000777749053668231
360;0.3;0.5;0.4;0.89910120634309;1.30173444125515;0.964947041123405;1.00158824022228;1.38176203515296;0.929239649580192;-0.21951200067997;-0.90679007768631;0.300215721130371;-0.00558121502399445;-0.00353051372803748;-0.000906015047803521;-0.300092399120331;-0.0113070914521813;0.300194293260574;0.00673395907506347;0.0147355850785971;-0.00102066644467413;0.701190114021301;0.0134382480755448;0.300228923559189;0.00489214481785893;0.00940697733312845;-0.000946558429859579;0.745402216911316;-0.914749026298523;0.300239384174347;-0.0025227484293282;-0.000202868031919934;-0.000890050723683089
361;0.3;0.5;0.4;0.899303871014341;1.30226923166041;0.965411561293823;1.00175876739428;1.38177439329234;0.929121059727281;-0.220297619700432;-0.906288862228394;0.300167381763458;-0.00554484501481056;-0.00340767949819565;-0.00115276116412133;-0.300714999437332;-0.0105877416208386;0.300146222114563;0.0067425318993628;0.0147977136075497;-0.001214784453623;0.700732886791229;0.0143674025312066;0.30017751455307;0.00476720230653882;0.00939572043716908;-0.0011841538362205;0.745085537433624;-0.913694441318512;0.300192952156067;-0.00253025093115866;-0.000126075479784049;-0.00115295895375311
